"Arnsberg, Stadt", 73 487
Bestwig, 10 525
"Brilon, Stadt", 25 336
Eslohe (Sauerland), 8 787
"Hallenberg, Stadt", 4 490
"Marsberg, Stadt", 19 488
"Medebach, Hansestadt", 7 987
"Meschede, Kreis- und  Hochschulstadt", 29 696
"Olsberg, Stadt", 14 432
"Schmallenberg, Stadt", 24 806
"Sundern (Sauerland), Stadt", 27 554
"Winterberg, Stadt", 12 442
"Altena, Stadt", 16 527
"Balve, Stadt", 11 217
"Halver, Stadt", 16 108
"Hemer, Stadt", 33 863
Herscheid, 6 988
"Iserlohn, Stadt", 91 815
"Kierspe, Stadt", 16 089
"Lüdenscheid, Stadt", 71 911
"Meinerzhagen, Stadt", 20 529
"Menden (Sauerland), Stadt", 52 452
Nachrodt-Wiblingwerde, 6 466
"Neuenrade, Stadt", 11 772
"Plettenberg, Stadt", 24 978
Schalksmühle, 10 287
"Werdohl, Stadt", 17 660
"Attendorn, Hansestadt", 24 330
"Drolshagen, Stadt", 11 640
Finnentrop, 16 854
Kirchhundem, 11 353
"Lennestadt, Stadt", 25 140
"Olpe, Stadt", 24 593
Wenden, 19 452
"Bad Berleburg, Stadt", 18 847
Burbach, 14 913
Erndtebrück, 6 953
"Freudenberg, Stadt", 17 729
"Hilchenbach, Stadt", 14 646
"Kreuztal, Stadt", 30 965
"Bad Laasphe, Stadt", 13 412
"Netphen, Stadt", 23 033
Neunkirchen, 13 075
"Siegen, Universitätsstadt", 101 943
Wilnsdorf, 19 975
Anröchte, 10 225
Bad Sassendorf, 12 052
Ense, 12 256
"Erwitte, Stadt", 16 117
"Geseke, Stadt", 21 422
Lippetal, 11 949
"Lippstadt, Stadt", 67 793
Möhnesee, 11 698
"Rüthen, Stadt", 10 565
"Soest, Stadt", 47 206
"Warstein, Stadt", 24 520
Welver, 11 829
"Werl, Stadt", 30 702
Wickede (Ruhr), 12 682
"Bergkamen, Stadt", 48 919
Bönen, 18 126
"Fröndenberg/Ruhr, Stadt", 20 566
Holzwickede, 16 964
"Kamen, Stadt", 42 875
"Lünen, Stadt", 85 838
"Schwerte, Hansestadt an der Ruhr", 46 124
"Selm, Stadt", 25 802
"Unna, Stadt", 58 816
"Werne, Stadt", 29 588
"Darmstadt, Wissenschaftsstadt", 159 174
"Frankfurt am Main, Stadt", 764 104
"Offenbach am Main, Stadt", 130 892
"Wiesbaden, Landeshauptstadt", 278 609
Abtsteinach, 2 462
"Bensheim, Stadt", 40 791
Biblis, 9 135
Birkenau, 9 852
"Bürstadt, Stadt", 16 492
Einhausen, 6 458
Fürth, 10 586
Gorxheimertal, 4 064
Grasellenbach, 4 130
Groß-Rohrheim, 3 788
"Heppenheim (Bergstraße), Kreisstadt", 26 218
"Hirschhorn (Neckar), Stadt", 3 410
"Lampertheim, Stadt", 32 660
Lautertal (Odenwald), 7 152
"Lindenfels, Stadt", 5 084
"Lorsch, Karolingerstadt", 13 831
Mörlenbach, 10 126
"Neckarsteinach, Stadt", 3 854
Rimbach, 8 737
"Viernheim, Stadt", 34 281
Wald-Michelbach, 10 613
"Zwingenberg, Stadt", 7 291
Alsbach-Hähnlein, 9 082
"Babenhausen, Stadt", 16 927
Bickenbach, 6 095
"Dieburg, Stadt", 15 537
Eppertshausen, 6 201
Erzhausen, 7 950
Fischbachtal, 2 740
"Griesheim, Stadt", 27 703
"Groß-Bieberau, Stadt", 4 677
"Groß-Umstadt, Stadt", 21 234
Groß-Zimmern, 14 646
Messel, 4 082
Modautal, 5 064
Mühltal, 13 918
Münster (Hessen), 14 450
"Ober-Ramstadt, Stadt", 15 127
Otzberg, 6 441
"Pfungstadt, Stadt", 25 029
"Reinheim, Stadt", 16 426
Roßdorf, 12 619
Schaafheim, 9 218
Seeheim-Jugenheim, 16 471
"Weiterstadt, Stadt", 26 064
Biebesheim am Rhein, 6 675
Bischofsheim, 13 075
Büttelborn, 14 859
"Gernsheim, Schöfferstadt", 10 640
"Ginsheim-Gustavsburg, Stadt", 16 843
"Groß-Gerau, Stadt", 25 685
"Kelsterbach, Stadt", 16 983
"Mörfelden-Walldorf, Stadt", 34 799
Nauheim, 10 764
"Raunheim, Stadt", 16 096
"Riedstadt, Büchnerstadt", 24 004
"Rüsselsheim am Main, Stadt", 65 972
Stockstadt am Rhein, 6 152
Trebur, 13 260
"Bad Homburg v. d. Höhe, Stadt", 54 092
"Friedrichsdorf, Stadt", 25 528
Glashütten, 5 364
Grävenwiesbach, 5 359
"Königstein im Taunus, Stadt", 16 608
"Kronberg im Taunus, Stadt", 18 242
"Neu-Anspach, Stadt", 14 619
"Oberursel (Taunus), Stadt", 46 678
Schmitten im Taunus, 9 443
"Steinbach (Taunus), Stadt", 10 678
"Usingen, Stadt", 14 722
Wehrheim, 9 378
Weilrod, 6 570
"Bad Orb, Stadt", 10 295
"Bad Soden-Salmünster, Stadt", 13 566
Biebergemünd, 8 284
Birstein, 6 191
Brachttal, 5 080
"Bruchköbel, Stadt", 20 512
"Erlensee, Stadt", 15 428
Flörsbachtal, 2 335
Freigericht, 14 403
"Gelnhausen, Barbarossast., Krst.", 23 208
Großkrotzenburg, 7 548
Gründau, 14 659
Hammersbach, 4 892
"Hanau, Brüder-Grimm-Stadt", 97 137
Hasselroth, 7 369
Jossgrund, 3 393
"Langenselbold, Stadt", 14 184
Linsengericht, 9 886
"Maintal, Stadt", 39 307
Neuberg, 5 404
"Nidderau, Stadt", 20 556
Niederdorfelden, 3 875
Rodenbach, 11 262
Ronneburg, 3 460
"Schlüchtern, Stadt", 15 847
Schöneck, 11 900
Sinntal, 8 797
"Steinau an der Straße, Brüder-Grimm-Stadt", 10 192
"Wächtersbach, Stadt", 12 719
"Bad Soden am Taunus, Stadt", 22 871
"Eppstein, Stadt", 13 620
"Eschborn, Stadt", 21 641
"Flörsheim am Main, Stadt", 21 695
"Hattersheim am Main, Stadt", 27 747
"Hochheim am Main, Stadt", 18 143
"Hofheim am Taunus, Kreisstadt", 39 905
"Kelkheim (Taunus), Stadt", 29 162
Kriftel, 11 147
Liederbach am Taunus, 8 791
"Schwalbach am Taunus, Stadt", 15 372
Sulzbach (Taunus), 9 170
"Bad König, Stadt", 9 835
Brensbach, 4 963
"Breuberg, Stadt", 7 496
Brombachtal, 3 467
"Erbach, Kreisstadt", 13 813
Fränkisch-Crumbach, 3 114
Höchst i. Odw., 10 209
Lützelbach, 6 834
"Michelstadt, Stadt", 15 970
Mossautal, 2 429
Reichelsheim (Odenwald), 8 471
"Oberzent, Stadt", 10 153
"Dietzenbach, Kreisstadt", 34 429
"Dreieich, Stadt", 41 996
Egelsbach, 11 474
Hainburg, 14 366
"Heusenstamm, Stadt", 18 960
"Langen (Hessen), Stadt", 38 524
Mainhausen, 9 503
"Mühlheim am Main, Stadt", 28 534
"Neu-Isenburg, Stadt", 38 204
"Obertshausen, Stadt", 24 977
"Rodgau, Stadt", 46 005
"Rödermark, Stadt", 28 344
"Seligenstadt, Einhardstadt", 21 226
Aarbergen, 6 337
"Bad Schwalbach, Kreisstadt", 11 207
"Eltville am Rhein, Stadt", 16 946
"Geisenheim, Hochschulstadt", 11 626
Heidenrod, 7 861
Hohenstein, 6 176
Hünstetten, 10 452
"Idstein, Hochschulstadt", 25 241
Kiedrich, 4 075
"Lorch, Stadt", 3 744
Niedernhausen, 14 805
"Oestrich-Winkel, Stadt", 11 873
"Rüdesheim am Rhein, Stadt", 9 970
Schlangenbad, 6 517
"Taunusstein, Stadt", 30 068
Waldems, 5 073
Walluf, 5 462
Altenstadt, 12 363
"Bad Nauheim, Stadt", 32 493
"Bad Vilbel, Stadt", 34 714
"Büdingen, Stadt", 22 808
"Butzbach, Friedrich-Ludwig-Weidig-Stadt", 26 476
Echzell, 5 798
"Florstadt, Stadt", 8 803
"Friedberg (Hessen), Kreisstadt", 29 477
"Gedern, Stadt", 7 259
Glauburg, 3 064
Hirzenhain, 2 879
"Karben, Stadt", 22 562
Kefenrod, 2 695
Limeshain, 5 719
"Münzenberg, Stadt", 5 835
"Nidda, Stadt", 17 314
"Niddatal, Stadt", 9 917
Ober-Mörlen, 5 760
"Ortenberg, Stadt", 8 973
Ranstadt, 5 108
"Reichelsheim (Wetterau), Stadt", 6 826
Rockenberg, 4 323
"Rosbach v. d. Höhe, Stadt", 12 863
Wölfersheim, 9 795
Wöllstadt, 6 529
"Allendorf (Lumda), Stadt", 4 034
Biebertal, 10 055
Buseck, 12 973
Fernwald, 7 046
"Gießen, Universitätsstadt", 90 131
"Grünberg, Stadt", 13 706
Heuchelheim a. d. Lahn, 7 891
"Hungen, Stadt", 12 642
Langgöns, 11 690
"Laubach, Stadt", 9 604
"Lich, Stadt", 13 880
"Linden, Stadt", 13 111
"Lollar, Stadt", 10 399
"Pohlheim, Stadt", 18 049
Rabenau, 5 060
Reiskirchen, 10 329
"Staufenberg, Stadt", 8 448
Wettenberg, 12 619
"Aßlar, Stadt", 13 654
Bischoffen, 3 297
"Braunfels, Stadt", 11 007
Breitscheid, 4 672
Dietzhölztal, 5 536
"Dillenburg, Oranienstadt", 23 261
Driedorf, 5 061
Ehringshausen, 9 432
Eschenburg, 9 950
Greifenstein, 6 524
"Haiger, Stadt", 19 258
"Herborn, Stadt", 20 473
Hohenahr, 4 802
Hüttenberg, 10 789
Lahnau, 8 216
"Leun, Stadt", 5 716
Mittenaar, 4 717
Schöffengrund, 6 474
Siegbach, 2 541
Sinn, 6 415
"Solms, Stadt", 13 641
Waldsolms, 4 749
"Wetzlar, Stadt", 53 188
Beselich, 5 697
Brechen, 6 457
"Bad Camberg, Stadt", 14 184
Dornburg, 8 533
Elbtal, 2 370
Elz, 7 988
"Hadamar, Stadt", 12 626
Hünfelden, 9 723
"Limburg a. d. Lahn, Kreisstadt", 35 648
Löhnberg, 4 539
"Mengerskirchen, Marktflecken", 5 633
"Merenberg, Marktflecken", 3 198
"Runkel, Stadt", 9 351
Selters (Taunus), 7 936
"Villmar, Marktflecken", 6 720
Waldbrunn (Westerwald), 5 787
"Weilburg, Stadt", 12 955
"Weilmünster, Marktflecken", 8 704
Weinbach, 4 242
"Amöneburg, Stadt", 4 980
Angelburg, 3 422
Bad Endbach, 8 001
"Biedenkopf, Stadt", 13 491
Breidenbach, 6 653
Cölbe, 6 563
Dautphetal, 11 371
Ebsdorfergrund, 8 997
Fronhausen, 4 102
"Gladenbach, Stadt", 12 285
"Kirchhain, Stadt", 16 239
Lahntal, 6 953
Lohra, 5 446
"Marburg, Universitätsstadt", 76 401
Münchhausen, 3 286
"Neustadt (Hessen), Stadt", 9 947
"Rauschenberg, Stadt", 4 410
"Stadtallendorf, Stadt", 21 263
Steffenberg, 3 945
Weimar (Lahn), 7 180
"Wetter (Hessen), Stadt", 8 841
Wohratal, 2 127
"Alsfeld, Stadt", 15 941
Antrifttal, 1 808
Feldatal, 2 380
Freiensteinau, 3 106
Gemünden (Felda), 2 728
"Grebenau, Stadt", 2 376
Grebenhain, 4 629
"Herbstein, Stadt", 4 709
"Homberg (Ohm), Stadt", 7 413
"Kirtorf, Stadt", 3 151
"Lauterbach (Hessen), Kreisstadt", 13 656
Lautertal (Vogelsberg), 2 302
Mücke, 9 369
"Romrod, Stadt", 2 676
"Schlitz, Stadt", 9 666
"Schotten, Stadt", 10 045
Schwalmtal, 2 796
"Ulrichstein, Stadt", 2 908
Wartenberg, 3 847
"Kassel, documenta-Stadt", 201 048
Bad Salzschlirf, 3 501
"Burghaun, Marktgemeinde", 6 350
Dipperz, 3 533
Ebersburg, 4 649
Ehrenberg (Rhön), 2 566
Eichenzell, 11 135
"Eiterfeld, Marktgemeinde", 7 037
Flieden, 8 582
"Fulda, Stadt", 67 980
"Gersfeld (Rhön), Stadt", 5 480
Großenlüder, 8 580
"Hilders, Marktgemeinde", 4 632
Hofbieber, 6 075
Hosenfeld, 4 584
"Hünfeld, Konrad-Zuse-Stadt", 16 613
Kalbach, 6 360
Künzell, 16 828
Neuhof, 10 861
Nüsttal, 2 846
Petersberg, 16 186
Poppenhausen (Wasserkuppe), 2 702
"Rasdorf, Point-Alpha-Gemeinde", 1 561
"Tann (Rhön), Stadt", 4 382
Alheim, 4 882
"Bad Hersfeld, Kreisstadt", 30 039
"Bebra, Stadt", 13 855
Breitenbach a. Herzberg, 1 664
Cornberg, 1 348
Friedewald, 2 429
Hauneck, 3 199
Haunetal, 2 938
"Heringen (Werra), Stadt", 7 146
Hohenroda, 3 063
Kirchheim, 3 545
Ludwigsau, 5 507
Nentershausen, 2 547
Neuenstein, 3 129
"Niederaula, Marktgemeinde", 5 344
"Philippsthal (Werra), Marktgemeinde", 4 105
Ronshausen, 2 328
"Rotenburg a. d. Fulda, Stadt", 13 959
Schenklengsfeld, 4 336
Wildeck, 4 941
Ahnatal, 8 021
"Bad Karlshafen, Stadt", 3 587
"Baunatal, Stadt", 27 915
Breuna, 3 520
Calden, 7 499
Bad Emstal, 5 893
Espenau, 5 174
Fuldabrück, 8 751
Fuldatal, 12 383
"Grebenstein, Stadt", 5 720
Habichtswald, 5 163
Helsa, 5 677
"Hofgeismar, Stadt", 15 243
"Immenhausen, Stadt", 7 031
Kaufungen, 12 620
"Liebenau, Stadt", 2 977
Lohfelden, 14 219
"Naumburg, Stadt", 5 003
Nieste, 2 041
Niestetal, 11 241
Reinhardshagen, 4 357
Schauenburg, 10 513
Söhrewald, 4 636
"Trendelburg, Stadt", 4 866
"Vellmar, Stadt", 18 224
"Wolfhagen, Hans-Staden-Stadt", 13 074
"Zierenberg, Stadt", 6 547
Wesertal, 5 112
"Borken (Hessen), Stadt", 12 506
Edermünde, 7 321
"Felsberg, Stadt", 10 568
"Frielendorf, Marktflecken", 7 229
"Fritzlar, Dom- und Kaiserstadt", 14 805
Gilserberg, 2 903
"Gudensberg, Stadt", 9 761
Guxhagen, 5 384
"Homberg (Efze), Reformationsstadt, Kreisstadt", 13 926
Jesberg, 2 210
Knüllwald, 4 377
Körle, 3 022
Malsfeld, 3 889
"Melsungen, Stadt", 13 797
Morschen, 3 225
Neuental, 3 034
"Neukirchen, Stadt", 6 894
"Niedenstein, Stadt", 5 392
Oberaula, 3 200
Ottrau, 2 146
Schrecksbach, 2 977
"Schwalmstadt, Konfirmationsstadt", 18 091
"Schwarzenborn, Stadt", 1 200
"Spangenberg, Liebenbachstadt", 6 039
Wabern, 7 348
Willingshausen, 4 754
Bad Zwesten, 3 842
Allendorf (Eder), 5 628
"Bad Arolsen, Stadt", 15 571
"Bad Wildungen, Stadt", 17 287
"Battenberg (Eder), Stadt", 5 391
Bromskirchen, 1 905
Burgwald, 4 918
Diemelsee, 4 711
"Diemelstadt, Stadt", 5 213
"Edertal, Nationalparkgemeinde", 6 230
"Frankenau, Nationalparkstadt", 2 875
"Frankenberg (Eder), Philipp-Soldan-Stadt", 17 678
"Gemünden (Wohra), Stadt", 3 855
Haina (Kloster), 3 395
"Hatzfeld (Eder), Stadt", 2 939
"Korbach, Hansestadt, Kreisstadt", 23 438
"Lichtenfels, Stadt", 4 093
"Rosenthal, Stadt", 2 158
Twistetal, 4 196
"Vöhl, Nationalparkgemeinde", 5 468
"Volkmarsen, Stadt", 6 704
"Waldeck, Nationalparkstadt", 6 743
Willingen (Upland), 6 132
"Bad Sooden-Allendorf, Stadt", 8 460
Berkatal, 1 442
"Eschwege, Kreisstadt", 19 365
"Großalmerode, Stadt", 6 323
Herleshausen, 2 766
"Hessisch Lichtenau, Stadt", 12 443
Meinhard, 4 555
Meißner, 2 913
Neu-Eichenberg, 1 832
Ringgau, 2 884
"Sontra, Stadt", 7 693
"Waldkappel, Stadt", 4 228
"Wanfried, Stadt", 4 190
Wehretal, 4 963
Weißenborn,  986
"Witzenhausen, Stadt", 15 003
"Koblenz, Stadt", 113 388
"Bad Neuenahr-Ahrweiler, Stadt", 28 634
"Remagen, Stadt", 17 156
"Sinzig, Stadt", 17 642
Grafschaft, 10 912
"Adenau, Stadt", 2 955
Antweiler,  489
Aremberg,  221
Barweiler,  384
Dorsel,  213
Fuchshofen,  100
Harscheid,  135
Herschbroich,  267
Hoffeld,  281
Honerath,  160
Hümmel,  490
Insul,  462
Kaltenborn,  341
Kottenborn,  176
Leimbach,  454
Meuspath,  155
Müllenbach,  476
Müsch,  198
Nürburg,  166
Ohlenhard,  138
Pomster,  157
Quiddelbach,  264
Reifferscheid,  490
Rodder,  250
Schuld,  660
Wershofen,  909
Wiesemscheid,  236
Wimbach,  456
Winnerath,  193
Wirft,  161
Dümpelfeld,  582
Ahrbrück, 1 166
Altenahr, 1 914
Berg, 1 295
Dernau, 1 700
Heckenbach,  226
Hönningen, 1 056
Kalenborn,  666
Kesseling,  589
Kirchsahr,  368
Lind,  552
Mayschoß,  911
Rech,  553
"Bad Breisig, Stadt", 9 530
Brohl-Lützing, 2 483
Gönnersdorf,  638
Waldorf,  866
Dedenbach,  492
Königsfeld,  674
Niederdürenbach,  945
Niederzissen, 2 751
Oberdürenbach,  643
Oberzissen, 1 097
Schalkenbach,  825
Brenk,  190
Burgbrohl, 3 232
Galenberg,  216
Glees,  593
Hohenleimbach,  377
Spessart,  809
Wassenach, 1 210
Wehr, 1 112
Weibern, 1 530
Kempenich, 1 856
"Daaden, Stadt", 4 214
Derschen,  947
Emmerzhausen,  655
Friedewald, 1 096
"Herdorf, Stadt", 6 559
Mauden,  110
Niederdreisbach,  857
Nisterberg,  341
Schutzbach,  373
Weitefeld, 2 255
Birkenbeul,  426
Bitzen,  735
Breitscheidt,  985
Bruchertseifen,  751
Etzbach, 1 313
Forst,  596
Fürthen, 1 173
Hamm (Sieg), 3 545
Pracht, 1 462
Roth, 1 518
Seelbach bei Hamm (Sieg),  123
Brachbach, 2 293
Friesenhagen, 1 575
Harbach,  539
"Kirchen (Sieg), Stadt", 8 446
Mudersbach, 5 845
Niederfischbach, 4 108
Birken-Honigsessen, 2 508
Mittelhof,  980
Hövels,  513
Katzwinkel (Sieg), 1 761
Selbach (Sieg),  760
"Wissen, Stadt", 8 253
Alsdorf, 1 478
"Betzdorf, Stadt", 10 076
Dickendorf,  337
Elben,  340
Elkenroth, 1 817
Fensdorf,  368
Gebhardshain, 1 903
Grünebach,  508
Kausen,  764
Malberg,  993
Molzhain,  539
Nauroth, 1 137
Rosenheim (Landkreis Altenkirchen),  765
Scheuerfeld, 2 071
Steinebach/ Sieg, 1 235
Steineroth,  555
Wallmenroth, 1 178
Almersbach,  403
Bachenberg,  105
Berzhausen,  198
Birnbach,  633
Bürdenbach,  635
Burglahr,  527
Busenhausen,  350
Eichelhardt,  526
Eichen,  528
Fiersbach,  255
Flammersfeld, 1 362
Fluterschen,  651
Forstmehren,  143
Gieleroth,  654
Giershausen,  102
Güllesheim,  739
Hasselbach,  304
Helmenzen,  891
Helmeroth,  189
Hemmelzen,  287
Heupelzen,  254
Hilgenroth,  308
Hirz-Maulsbach,  308
Horhausen (Westerwald), 2 008
Ingelbach,  505
Isert,  103
Kescheid,  129
Kettenhausen,  294
Kircheib,  521
Kraam,  180
Krunkel,  622
Mammelzen, 1 068
Mehren,  469
Michelbach (Westerwald),  547
Niedersteinebach,  220
Obererbach (Westerwald),  553
Oberirsen,  626
Oberlahr,  744
Obersteinebach,  230
Oberwambach,  415
Orfgen,  239
Peterslahr,  298
Pleckhausen,  820
Racksen,  141
Reiferscheid,  427
Rettersen,  363
Rott,  381
Schöneberg,  418
Schürdt,  269
Seelbach (Westerwald),  283
Seifen,  117
Sörth,  239
Stürzelbach,  231
Walterschen,  137
Werkhausen,  236
Weyerbusch, 1 383
Willroth,  921
Wölmersen,  370
Ziegenhain,  156
Berod bei Hachenburg,  562
"Altenkirchen (Westerwald), Stadt", 6 301
Neitersen, 1 090
"Bad Kreuznach, Stadt", 51 310
Altenbamberg,  747
Biebelsheim,  617
Feilbingert, 1 504
Frei-Laubersheim, 1 041
Fürfeld, 1 583
Hackenheim, 2 062
Hallgarten,  742
Hochstätten,  608
Neu-Bamberg,  943
Pfaffen-Schwabenheim, 1 490
Pleitersheim,  337
Tiefenthal,  117
Volxheim, 1 143
Allenfeld,  188
Argenschwang,  340
Bockenau, 1 216
Boos,  371
Braunweiler,  609
Burgsponheim,  235
Dalberg,  223
Duchroth,  548
Gebroth,  147
Gutenberg, 1 012
Hargesheim, 2 926
Hergenfeld,  502
Hüffelsheim, 1 304
Mandel,  918
Münchwald,  287
Niederhausen,  563
Norheim, 1 533
Oberhausen an der Nahe,  366
Oberstreit,  290
Roxheim, 2 663
Sankt Katharinen,  377
Schloßböckelheim,  380
Sommerloch,  403
Spabrücken, 1 135
Spall,  182
Sponheim,  751
Traisen,  592
Waldböckelheim, 2 168
Wallhausen, 1 582
Weinsheim, 1 798
Winterbach,  500
Rüdesheim, 2 689
Bärenbach,  502
Becherbach bei Kirn,  386
Hahnenbach,  515
Heimweiler,  397
Hennweiler, 1 220
Hochstetten-Dhaun, 1 634
"Kirn, Stadt", 8 241
Limbach,  303
Meckenbach,  363
Oberhausen bei Kirn,  841
Otzweiler,  198
Simmertal, 1 876
Weitersborn,  227
Bruschied,  296
Kellenbach,  250
Schneppenbach,  216
Schwarzerden,  236
Abtweiler,  189
Auen,  185
Bärweiler,  220
Becherbach,  833
Breitenheim,  387
Callbach,  338
Daubach,  237
Desloch,  326
Hundsbach,  365
Ippenschied,  153
Jeckenbach,  215
Kirschroth,  266
Lauschied,  537
Lettweiler,  201
Löllbach,  188
Martinstein,  276
Meddersheim, 1 321
"Meisenheim, Stadt", 2 789
Merxheim, 1 380
Monzingen, 1 571
Nußbaum,  470
Odernheim am Glan, 1 707
Raumbach,  401
Rehborn,  672
Reiffelbach,  228
Schmittweiler,  201
Schweinschied,  148
Seesbach,  498
Staudernheim, 1 357
Weiler bei Monzingen,  463
Winterburg,  183
"Bad Sobernheim, Stadt", 6 468
Bretzenheim, 2 562
Daxweiler,  730
Dörrebach,  689
Dorsheim,  725
Eckenroth,  227
Guldental, 2 449
Langenlonsheim, 3 937
Laubenheim,  797
Roth,  285
Rümmelsheim, 1 369
Schöneberg,  603
Schweppenhausen,  886
Seibersbach, 1 251
"Stromberg, Stadt", 3 381
Waldlaubersheim,  801
Warmsroth,  474
Windesheim, 1 752
"Idar-Oberstein, Stadt", 28 313
"Baumholder, Stadt", 4 329
Berglangenbach,  443
Berschweiler bei Baumholder,  532
Eckersweiler,  164
Fohren-Linden,  337
Frauenberg,  382
Hahnweiler,  174
Heimbach, 1 032
Leitzweiler,  115
Mettweiler,  214
Reichenbach,  538
Rohrbach,  168
Rückweiler,  383
Ruschberg,  788
Abentheuer,  441
Achtelsbach,  401
"Birkenfeld, Stadt", 7 034
Börfink,  166
Brücken, 1 245
Buhlenberg,  479
Dambach,  144
Dienstweiler,  327
Ellweiler,  319
Gimbweiler,  391
Gollenberg,  118
Hattgenstein,  254
Hoppstädten-Weiersbach, 3 663
Kronweiler,  337
Leisel,  537
Meckenbach,  114
Niederbrombach,  485
Niederhambach,  327
Nohen,  340
Oberbrombach,  395
Oberhambach,  252
Rimsberg,  118
Rinzenberg,  315
Rötsweiler-Nockenthal,  474
Schmißberg,  215
Schwollen,  431
Siesbach,  360
Sonnenberg-Winnenberg,  427
Wilzenberg-Hußweiler,  280
Allenbach,  631
Asbach,  142
Bergen,  455
Berschweiler bei Kirn,  272
Bollenbach,  134
Breitenthal,  316
Bruchweiler,  511
Bundenbach,  835
Dickesbach,  413
Fischbach,  874
Gerach,  236
Gösenroth,  245
Griebelschied,  181
Hausen,  182
Hellertshausen,  193
Herborn,  495
Herrstein,  807
Hettenrodt,  637
Hintertiefenbach,  317
Horbruch,  334
Hottenbach,  545
Kempfeld,  778
Kirschweiler, 1 058
Krummenau,  157
Mackenrodt,  367
Mittelreidenbach,  746
Mörschied,  769
Niederhosenbach,  279
Niederwörresbach,  846
Oberhosenbach,  130
Oberkirn,  326
Oberreidenbach,  604
Oberwörresbach,  110
Rhaunen, 2 156
Schauren,  484
Schmidthachenbach,  368
Sensweiler,  417
Sien,  515
Sienhachenbach,  180
Stipshausen,  823
Sulzbach,  285
Veitsrodt,  697
Vollmersbach,  451
Wickenrodt,  173
Wirschweiler,  296
Langweiler,  245
Beilstein,  131
Bremm,  731
Briedern,  351
Bruttig-Fankel, 1 110
"Cochem, Stadt", 5 256
Dohr,  603
Ediger-Eller,  892
Ellenz-Poltersdorf,  814
Ernst,  544
Faid, 1 058
Greimersburg,  697
Klotten, 1 205
Lieg,  376
Lütz,  274
Mesenich,  299
Moselkern,  567
Müden (Mosel),  655
Nehren,  103
Pommern,  393
Senheim,  564
Treis-Karden, 2 185
Valwig,  433
Wirfus,  232
Binningen,  696
Brachtendorf,  241
Brieden,  133
Brohl,  336
Dünfus,  274
Düngenheim, 1 354
Eppenberg,  230
Eulgem,  192
Forst (Eifel),  376
Gamlen,  497
Hambuch,  715
Hauroth,  324
Illerich,  769
Kaifenheim,  804
Kail,  300
"Kaisersesch, Stadt", 3 172
Kalenborn,  229
Landkern,  937
Laubach,  636
Masburg, 1 079
Möntenich,  118
Müllenbach,  629
Roes,  485
Urmersbach,  437
Zettingen,  264
Leienkaul,  358
Alflen,  796
Auderath,  637
Beuren,  407
Büchel, 1 174
Gevenich,  695
Gillenbeuren,  246
Kliding,  212
Lutzerath, 1 488
Schmitt,  112
"Ulmen, Stadt", 3 377
Urschmitt,  190
Weiler,  294
Wollmerath,  213
Bad Bertrich, 1 024
Alf,  824
Altlay,  432
Altstrimmig,  338
Blankenrath, 1 670
Briedel,  894
Bullay, 1 589
Grenderich,  395
Haserich,  207
Hesweiler,  123
Liesenich,  299
Mittelstrimmig,  408
Moritzheim,  131
Neef,  430
Panzweiler,  258
Peterswald-Löffelscheid,  728
Pünderich,  812
Reidenhausen,  171
Sankt Aldegund,  554
Schauren,  431
Sosberg,  172
Tellig,  286
Walhausen,  228
"Zell (Mosel), Stadt", 4 064
"Andernach, Stadt", 30 132
"Mayen, Stadt", 19 284
"Bendorf, Stadt", 16 893
Kretz,  710
Kruft, 4 308
Nickenich, 3 627
Plaidt, 5 813
Saffig, 2 167
Einig,  145
Gappenach,  318
Gering,  422
Gierschnach,  270
Kalt,  454
Kerben,  480
Kollig,  589
Lonnig, 1 248
Mertloch, 1 379
Naunheim,  457
Ochtendung, 5 497
Pillig,  459
"Polch, Stadt", 6 866
Rüber,  894
Trimbs,  612
Welling,  932
Wierschem,  328
"Münstermaifeld, Stadt", 3 445
Anschau,  276
Arft,  248
Baar,  730
Bermel,  351
Boos,  602
Ditscheid,  260
Ettringen, 2 722
Hausten,  376
Herresbach,  497
Hirten,  248
Kehrig, 1 229
Kirchwald,  954
Kottenheim, 2 588
Langenfeld,  652
Luxem,  310
Monreal,  757
Münk,  243
Nachtsheim,  558
Reudelsterz,  381
Sankt Johann,  913
Siebenbach,  203
Virneburg,  387
Weiler,  485
Bell, 1 329
"Mendig, Stadt", 8 932
Rieden, 1 168
Thür, 1 491
Volkesfeld,  559
Niederwerth, 1 274
Urbar, 3 189
"Vallendar, Stadt", 8 764
Weitersburg, 2 492
Bassenheim, 2 861
Kaltenengers, 2 156
Kettig, 3 356
"Mülheim-Kärlich, Stadt", 11 185
Sankt Sebastian, 2 647
Urmitz, 3 441
"Weißenthurm, Stadt", 9 191
Alken,  662
Brey, 1 446
Brodenbach,  635
Burgen,  751
Dieblich, 2 609
Hatzenport,  597
Kobern-Gondorf, 3 120
Löf, 1 456
Macken,  343
Niederfell,  976
Nörtershausen, 1 146
Oberfell, 1 108
"Rhens, Stadt", 2 982
Spay, 1 897
Waldesch, 2 229
Winningen, 2 441
Wolken, 1 055
Lehmen, 1 336
"Neuwied, Stadt", 64 860
Asbach, 7 410
Neustadt (Wied), 6 436
Windhagen, 4 216
Buchholz (Westerwald), 4 531
"Bad Hönningen, Stadt", 5 982
Hammerstein,  318
